"ID","X","Y","STATEFP","COUNTYFP","BUILDYEAR","LIFESPAN","RISKCAT","METHOD","XD"
"51109",-77.959795,37.972704,"51","109",2040,180,3,"LEP",58
"51111",-78.240528,36.945555,"51","111",2040,180,3,"LEP",59
"51113",-78.276961,38.412059,"51","113",2040,180,3,"LEP",58
"51115",-76.268808,37.425348,"51","115",2040,180,3,"LEP",84
"51117",-78.368959,36.687256,"51","117",2040,180,3,"LEP",59
"51119",-76.528082,37.606975,"51","119",2040,180,3,"LEP",79
"51125",-78.88344,37.789079,"51","125",2040,180,3,"LEP",58
"51127",-76.999331,37.51016,"51","127",2040,180,3,"LEP",68
"51131",-75.924018,37.302775,"51","131",2040,180,3,"LEP",224
"51133",-76.379687,37.856974,"51","133",2040,180,3,"LEP",87
"51135",-78.053866,37.141167,"51","135",2040,180,3,"LEP",58
"51137",-78.011092,38.249326,"51","137",2040,180,3,"LEP",58
"51141",-80.286413,36.667138,"51","141",2040,180,3,"LEP",56
"51143",-79.398502,36.821721,"51","143",2040,180,3,"LEP",57
"51145",-77.912855,37.549404,"51","145",2040,180,3,"LEP",58
"51147",-78.432957,37.224881,"51","147",2040,180,3,"LEP",58
"51149",-77.220993,37.187325,"51","149",2040,180,3,"LEP",60
"51153",-77.479579,38.701119,"51","153",2040,180,3,"LEP",59
"51157",-78.168824,38.684522,"51","157",2040,180,3,"LEP",58
"51159",-76.730561,37.942894,"51","159",2040,180,3,"LEP",61
"51163",-79.447754,37.814517,"51","163",2040,180,3,"LEP",57
"51175",-77.103813,36.720068,"51","175",2040,180,3,"LEP",85
"51177",-77.657226,38.182431,"51","177",2040,180,3,"LEP",59
"51179",-77.458048,38.423084,"51","179",2040,180,3,"LEP",61
"51181",-76.880172,37.119761,"51","181",2040,180,3,"LEP",72
"51183",-77.259732,36.926645,"51","183",2040,180,3,"LEP",62
"51193",-76.803933,38.109311,"51","193",2040,180,3,"LEP",67
"51197",-81.083001,36.899867,"51","197",2040,180,3,"LEP",56
"51199",-76.395533,37.220914,"51","199",2040,180,3,"LEP",95
"51510",-77.08367,38.819251,"51","510",2040,180,3,"LEP",59
"51530",-79.358134,37.729345,"51","530",2040,180,3,"LEP",57
"51540",-78.485381,38.037658,"51","540",2040,180,3,"LEP",58
"51550",-76.301788,36.679376,"51","550",2040,180,3,"LEP",102
"51570",-77.396804,37.261685,"51","570",2040,180,3,"LEP",60
"51590",-79.408071,36.583334,"51","590",2040,180,3,"LEP",57
"51595",-77.535975,36.696182,"51","595",2040,180,3,"LEP",59
"51600",-77.299025,38.853183,"51","600",2040,180,3,"LEP",59
"51610",-77.175603,38.884722,"51","610",2040,180,3,"LEP",59
"51620",-76.941396,36.684014,"51","620",2040,180,3,"LEP",63
"51630",-77.486658,38.299272,"51","630",2040,180,3,"LEP",60
"51640",-80.914308,36.66564,"51","640",2040,180,3,"LEP",56
"51650",-76.297293,37.047961,"51","650",2040,180,3,"LEP",65
"51660",-78.873303,38.436255,"51","660",2040,180,3,"LEP",58
"51670",-77.298944,37.29101,"51","670",2040,180,3,"LEP",136
"51678",-79.44432,37.782332,"51","678",2040,180,3,"LEP",57
"51680",-79.195458,37.399016,"51","680",2040,180,3,"LEP",57
"51683",-77.482633,38.746808,"51","683",2040,180,3,"LEP",59
"51685",-77.442323,38.769398,"51","685",2040,180,3,"LEP",59
"51690",-79.863647,36.683527,"51","690",2040,180,3,"LEP",57
"51700",-76.52198,37.076136,"51","700",2040,180,3,"LEP",94
"51710",-76.244641,36.923015,"51","710",2040,180,3,"LEP",73
"51730",-77.392368,37.20473,"51","730",2040,180,3,"LEP",59
"51735",-76.303534,37.12836,"51","735",2040,180,3,"LEP",76
"51740",-76.356973,36.859339,"51","740",2040,180,3,"LEP",71
"51750",-80.559147,37.120119,"51","750",2040,180,3,"LEP",56
"51760",-77.476009,37.531399,"51","760",2040,180,3,"LEP",60
"51770",-79.958174,37.278458,"51","770",2040,180,3,"LEP",57
"51775",-80.055241,37.285333,"51","775",2040,180,3,"LEP",57
"51790",-79.061876,38.157978,"51","790",2040,180,3,"LEP",58
"51800",-76.634781,36.697157,"51","800",2040,180,3,"LEP",67
"51810",-76.029142,36.779525,"51","810",2040,180,3,"LEP",92
"51820",-78.90142,38.067157,"51","820",2040,180,3,"LEP",58
"51830",-76.708193,37.269481,"51","830",2040,180,3,"LEP",104
